FID_fishne,CPA_ID,area_km2,cap_MW,d_trans,d_sub,d_road,d_load_750,d_existing,d_EIA860fa,d_shore_m,m_seafloor,m_CF_MEAN,m_BOEM_lea,m_BOEM_pla,BathySlope,ocean_impa,HAPC_Area_,ocean_im_1,ocean_im_2,m_CF_wLoss,anngen_MWh,Shape_Leng,Shape_Area,major_port,turbine_ty,incap,ipm_region,prefSite,tech,metro_id,metro_region,cpa_mw,cf,path,resource_annuity,resource_fom,interconnect_annuity,lcoe,interconnect_capex_mw,total_interconnect_km,offshore_interconnect_km,ipm_region_y
30630,18802,13.839609642,69.1981,49.4816055,71.759125932,38.5245155962,168.959092191,95.5531568194,76.2182122617,38.9635985372,-1057.61091531,0.494714770534,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.435349,299884.0,14986.2180423,13839464.7826,0,floating,110.71571826083368,WEC_CALN,1,offshorewind,31080,p10,110.71572,0.41127038,"[18802, 308844]",321525.88,67317.94,85253.48,131.59395,1760016.4,394.5553588867187,394.5553588867187,p10
30764,18809,16.0000002091,80.0,74.093512079,98.0705457287,58.0139710099,169.114529277,105.299732717,98.8846321374,58.5138036495,-1236.68437195,0.519751253538,0.0,1.0,0.0,1.0,16000000.0,30.0,31.0,0.457381,364242.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42420208,"[18809, 308844]",321525.88,67317.94,86811.55,128.00163,1792182.0,416.1429443359375,416.1429443359375,p10
30789,18812,16.0000002104,80.0,57.5012453517,80.2014002691,45.2686213346,168.536913544,98.101979977,83.5125459077,46.1866706721,-1094.75625038,0.504546866752,0.0,1.0,0.0,1.0,5250000.0,9.84375,10.8438,0.444001,353586.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42426112,"[18812, 308844]",321525.88,67317.94,85755.82,127.69975,1770387.1,401.5155029296875,401.5155029296875,p10
30841,18817,16.0000002104,80.0,60.0872789815,87.8425403112,40.1271810326,154.233370232,87.6548934923,82.8664107197,40.6387292903,-984.085939407,0.508654257283,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447616,356465.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42725515,"[18817, 308844]",321525.88,67317.94,86910.6,127.11343,1794226.9,417.5155029296875,417.5155029296875,p10
30867,18818,16.0000002088,80.0,80.4099949322,105.404847287,57.721207793,161.25448211,102.364370024,102.614742696,58.2600272179,-1325.34375381,0.524342557415,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.461421,367459.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.427161,"[18818, 308844]",321525.88,67317.94,87797.22,127.37838,1812530.6,429.7998046875,429.7998046875,p10
30899,18820,16.0000002127,80.0,30.1890604325,49.7395987149,24.9245512098,170.124333974,90.9136355889,54.9686429283,24.6720729362,-750.667185783,0.465018982068,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.409217,325885.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.38421395,"[18820, 308844]",321525.88,67317.94,84052.66,140.50404,1735225.9,377.91754150390625,377.91754150390625,p10
30932,18824,16.0000002098,80.0,66.8592911554,92.6664551708,49.0704161892,161.597735915,96.4661792161,90.8530268,49.5750518702,-998.375002861,0.514956866391,0.0,1.0,0.0,1.0,4750000.0,8.90625,9.90625,0.453162,360882.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42723525,"[18824, 308844]",321525.88,67317.94,86861.08,127.10611,1793204.5,416.8292236328125,416.8292236328125,p10
31010,18832,16.0000002107,80.0,59.2509256518,82.4537272537,33.4950752141,145.291775707,79.7486755008,79.4189251648,34.1662098031,-996.828124046,0.506158832461,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.44542,354716.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42024818,"[18832, 308844]",321525.88,67317.94,87368.41,129.3572,1803678.1,423.8586730957031,423.8586730957031,p10
31021,18834,4.51734261007,22.5867,38.0405712076,57.7482816082,31.0514051976,172.377478478,94.8988902674,62.1078584463,30.9746136662,-906.049999237,0.477789977565,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.420455,94535.3,9584.65077339,4517558.19176,0,floating,36.14046553408957,WEC_CALN,1,offshorewind,31080,p10,36.140465,0.4022646,"[18834, 308844]",321525.88,67317.94,84341.57,134.28125,1741190.5,381.9205932617187,381.9205932617187,p10
31026,18836,16.0000002091,80.0,75.5373581177,101.606375691,54.9784171967,162.34329258,100.898420713,98.8642556148,55.6453418305,-1116.5187397,0.521071314812,0.0,1.0,0.0,1.0,15750000.0,29.5312,30.5312,0.458543,365167.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42721024,"[18836, 308844]",321525.88,67317.94,87388.94,127.2546,1804101.9,424.1429443359375,424.1429443359375,p10
31058,18841,3.03148379482,15.1574,48.4122468715,75.0943201381,34.6634124982,158.84495488,87.4940904775,73.1298907944,35.8966108147,-903.785714286,0.491837989007,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.432817,65305.8,8613.1268525,3031462.29288,0,floating,24.25169834302601,WEC_CALN,1,offshorewind,31080,p10,24.251698,0.40323657,"[18841, 308844]",321525.88,67317.94,85947.13,134.41211,1774336.5,404.166259765625,404.166259765625,p10
31155,18849,16.0000002098,80.0,65.7124103545,89.1350002654,52.486998724,168.588871577,101.373111377,91.0844227338,53.3767945828,-1087.59843254,0.513191187754,0.0,1.0,0.0,1.0,1500000.0,2.8125,3.8125,0.451608,359644.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42423874,"[18849, 308844]",321525.88,67317.94,86283.69,127.84853,1781284.5,408.8292236328125,408.8292236328125,p10
31167,18850,16.0000002124,80.0,33.4816055,56.9204466349,23.5470581148,163.547432512,85.9986125156,60.6000195965,23.6797591493,-808.875,0.470865179319,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.414361,329982.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.38419804,"[18850, 308844]",321525.88,67317.94,84749.625,140.71696,1749614.6,387.5744018554687,387.5744018554687,p10
31206,18854,16.0000002091,80.0,71.4464269172,96.8818783861,50.364202361,149.16630287,93.5267876064,93.7772750199,50.8420817789,-1130.03125191,0.525557819754,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.462491,368311.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42814437,"[18854, 308844]",321525.88,67317.94,88543.72,127.28485,1827941.8,440.1429138183594,440.1429138183594,p10
31232,18859,16.0000002088,80.0,80.3829700723,103.680548689,56.9130074436,157.989931062,100.519448095,100.769864593,57.059212205,-1330.03749847,0.525169024244,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.462149,368038.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42814603,"[18859, 308844]",321525.88,67317.94,88085.914,127.16229,1818490.6,433.7998046875,433.7998046875,p10
31240,18861,16.0000002091,80.0,74.7119167322,99.7739633387,56.3779751972,165.715220572,103.045344893,98.8530268,56.957589499,-1163.9765625,0.520162416622,0.0,1.0,0.0,1.0,16000000.0,30.0,31.0,0.457743,364530.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42721197,"[18861, 308844]",321525.88,67317.94,87100.24,127.17694,1798142.0,420.1429443359375,420.1429443359375,p10
31260,18863,16.0000002101,80.0,61.7273685702,85.4936392319,48.516689425,166.722387764,98.3251523712,87.0949899999,49.8792533085,-1059.1578083,0.509493365884,0.0,1.0,0.0,1.0,4250000.0,7.96875,8.96875,0.448354,357053.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42425206,"[18863, 308844]",321525.88,67317.94,86164.1,127.81234,1778815.8,407.17236328125,407.17236328125,p10
31271,18865,16.0000002097,80.0,68.5779506433,89.4711425367,43.0706823816,144.578282725,86.2305987642,86.4810413342,43.2110809783,-1125.53592682,0.522286321037,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.459612,366018.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42819268,"[18865, 308844]",321525.88,67317.94,88304.55,127.20673,1823004.2,436.8292236328125,436.8292236328125,p10
31295,18869,16.000000211,80.0,57.6093856607,76.964829477,28.6496064506,139.891591479,74.2014543513,74.4517189314,29.1498943899,-978.212500572,0.500497938599,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440438,350749.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42022678,"[18869, 308844]",321525.88,67317.94,87537.516,129.40973,1807169.2,426.2017822265625,426.2017822265625,p10
31344,18873,16.0000002111,80.0,49.7866397601,74.7897357899,36.6445290035,161.588351892,89.6278381982,75.1333896496,37.9036750225,-953.632814407,0.495148069691,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.43573,347000.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.41125318,"[18873, 308844]",321525.88,67317.94,85805.35,131.75264,1771409.5,402.2018127441406,402.2018127441406,p10
31432,18882,15.7285329896,78.6427,50.3858260645,76.8017994602,36.2633909216,158.065948985,87.0351767737,74.9348070024,37.7127198452,-920.051561356,0.495758181438,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.436267,341533.0,15782.1196755,15728191.3433,0,floating,125.82553074667388,WEC_CALN,1,offshorewind,31080,p10,125.82553,0.41824523,"[18882, 308844]",321525.88,67317.94,86101.516,129.63089,1777523.8,406.3053588867187,406.3053588867187,p10
31445,18884,12.9211992813,64.606,34.1061902563,53.4220329407,27.875402697,171.207891314,92.8420196885,57.9713509362,27.7140566747,-836.65800293,0.47264591217,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.415928,267493.0,14699.2130301,12921436.4439,0,floating,103.37149155141982,WEC_CALN,1,offshorewind,31080,p10,103.37149,0.38425022,"[18884, 308844]",321525.88,67317.94,84190.28,140.53166,1738067.1,379.8244018554687,379.8244018554687,p10
31465,18886,16.0000002101,80.0,62.2116548582,87.259235442,47.3884618154,163.175258229,95.7425573782,86.8889721984,47.8763341029,-1014.45468616,0.510357558727,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.449115,357659.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.424247,"[18886, 308844]",321525.88,67317.94,86452.8,127.89154,1784775.8,411.17236328125,411.17236328125,p10
31546,18896,13.9015926962,69.508,61.4999679756,83.8817651717,49.1785598878,170.289589421,100.999486512,87.482566934,50.1653894849,-1133.06851987,0.508260314111,0.0,1.0,0.0,1.0,12750000.0,27.5148,28.5148,0.447269,309474.0,15162.412143,13902359.5701,0,floating,111.21887656066625,WEC_CALN,1,offshorewind,31080,p10,111.21888,0.42425957,"[18896, 308844]",321525.88,67317.94,85875.41,127.73239,1772855.9,403.17236328125,403.17236328125,p10
31583,18902,16.0000002088,80.0,76.7555929535,102.083938606,55.626299537,154.759906415,98.8011372581,99.0515986229,55.8583971921,-1239.07343864,0.525877312757,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.462772,368535.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42813504,"[18902, 308844]",321525.88,67317.94,88374.61,127.24254,1824450.5,437.7998046875,437.7998046875,p10
31611,18904,13.1808746391,65.9044,45.81328033,71.3135236566,33.2145201161,160.799503765,88.2453832545,71.4000554929,34.080324099,-921.865456321,0.489211455258,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.430506,282433.0,14850.1598882,13180188.6694,0,floating,105.44150935499135,WEC_CALN,1,offshorewind,31080,p10,105.44151,0.41125295,"[18904, 308844]",321525.88,67317.94,85675.195,131.7166,1768722.6,400.39849853515625,400.39849853515625,p10
31653,18908,16.0000002097,80.0,70.2725460091,92.8985288216,45.1295021543,151.29857634,89.9349984142,90.1853401845,45.6127110041,-1103.72344208,0.519109721296,0.0,1.0,0.0,1.0,500000.0,0.9375,1.9375,0.456817,363792.0,16000.0,16000000.0,0,floating,128.0,WEC_CALN,1,offshorewind,31080,p10,128.0,0.42821524,"[18908, 308844]",321525.88,67317.94,87727.16,127.046104,1811084.4,428.8292236328125,428.8292236328125,p10
